2,2020,1750.0,1500.0
2,2020,1500.0,1500.0
2,2021,1000.0,1500.0
2,2022,1750.0,1500.0
2,2023,500.0,1000.0
2,2024,500.0,1000.0
2,2025,600.0,1500.0
2,2026,500.0,1000.0
3,2020,1000.0,1500.0
3,2020,1250.0,1500.0
3,2021,1750.0,1500.0
3,2021,500.0,1500.0
3,2022,1000.0,1500.0
3,2024,500.0,1000.0
3,2025,500.0,1500.0
3,2026,1700.0,1000.0
3,2026,1200.0,1000.0
4,2021,1600.0,1500.0
4,2025,400.0,1000.0
4,2025,500.0,1500.0
